var1,var2,var3,var4,var5,target
14,0.771963587333361,0.7188406910336268,0.4121878674947136,7,13.055931324878493
4,0.8291189557580009,0.02969802567111013,0.19999395404774822,8,5.241177937541285
5,0.7503707993237746,0.5203484237872729,0.7837804027189402,12,7.959513218464996
13,0.9179763908614419,0.2378759958704656,0.8823349920911847,12,12.138006870357476
10,0.8265809134567084,0.956183093833229,0.8912961247613658,9,10.483665252354776
9,0.658167626995062,0.5904367312989746,0.10990320364133921,15,11.363128243052287
10,0.12071267875839575,0.6067980227002561,0.4595672637820002,7,8.66695205201281
15,0.7589852479661309,0.9487698556494728,0.16269705124439726,16,14.938434355097908
10,0.04084191805408033,0.1560843816162456,0.98216462846492,8,7.849179401784187
14,0.34224471188489924,0.4339280134198541,0.6032068234124518,9,11.956695654428056
10,0.909925872154792,0.16519411614219903,0.29106922636537635,14,10.638293337674297
7,0.5625459943675473,0.32892707410618294,0.25994632043069377,8,7.4607018202646636
16,0.17605120131893826,0.6937812410738118,0.05944895483912138,8,12.132277646773943
15,0.4435998748048656,0.3544267707486647,0.5918728631525849,13,13.103917685294975
8,0.9049583996017242,0.17200976818392222,0.6704974474199611,14,9.570804652415372
9,0.8873113213045041,0.23925361115621768,0.22665754745382216,11,9.896971634430267
16,0.8106281604623773,0.8981860928931976,0.07528131517860759,6,12.39729081271256
7,0.5796099059269975,0.2600653291726661,0.7760573869228097,11,8.11169643447508
11,0.928885305455835,0.05004872796286797,0.3280985911450488,11,10.160947715878264
13,0.15642895099802057,0.3854456646430715,0.43411034567471174,9,10.654350881295997
4,0.20385636009102337,0.7080917011774188,0.36072890598878626,7,5.967419694481877
11,0.5053087272259442,0.8636323388046763,0.3097289430448097,13,11.762093270246579
7,0.8639382183599206,0.027531636870680276,0.8623864388050434,14,8.936150228362647
7,0.03088626556730434,0.6409011877766756,0.7478833396858021,12,8.474909483389744
10,0.7593781906301814,0.5495844472944765,0.5961767153065743,9,9.586912362779541
9,0.6855279613725802,0.5266675481770601,0.20118666482989667,5,8.429669410013018
11,0.23860388345960948,0.8092292355463054,0.21006630391655623,11,11.062244347067365
7,0.13703838723453532,0.09593833203805235,0.5491304159228083,6,8.370271160416099
11,0.28971488546810575,0.062197929025294196,0.7594198462720415,7,8.199155489811952
10,0.6042490510930295,0.16352326940321482,0.12893802723239856,10,9.363224871247311
11,0.5396236843013218,0.0978740144436584,0.7783999779389513,11,10.04957453819536
13,0.7117304984139977,0.3534206787065144,0.23415076171770022,13,12.01997948535574
6,0.4765662123933839,0.3494095587255217,0.998360479718687,7,7.0767732663420055
8,0.2044269069196306,0.5215312774094306,0.30067369335028205,9,8.041278413484331
10,0.231648225417169,0.6524644995546347,0.6151753401229321,5,8.433049015524793
17,0.5346601208427564,0.05412379697130265,0.4578421107123797,11,12.361138300224555
13,0.43925017300741576,0.800107237817431,0.11364970511173367,16,14.289113700108965
4,0.14885771322852803,0.08668635098291044,0.5381205781715718,14,6.588528770313711
6,0.8113663658341584,0.3912265462399781,0.4317821348384807,8,7.659507707723012
10,0.7147912908182701,0.4728196811011284,0.2186631388623992,9,9.344747964294596
10,0.673792941885392,0.043559376390579496,0.8971032187974926,3,6.534972481006746
15,0.9807484939892026,0.48591016027470957,0.8754882680403611,8,12.468524396417841
10,0.41693108318285566,0.9104100255904074,0.37400652898600784,9,10.418339830133025
10,0.9462369604382371,0.6677864322294513,0.6890487880315206,12,10.834895452280955
14,0.48869152100194324,0.2602174536634635,0.028524503174890525,10,11.29778777407239
15,0.7312045115683726,0.46289871825171647,0.35791049566141697,12,12.782777053132108
9,0.5637305389499591,0.812952823395624,0.446356187419794,7,8.986973533132579
11,0.7057609229353556,0.589988165275127,0.4799586090861673,9,10.652210109245738
14,0.8768841053902688,0.4774295196741679,0.08385103727388676,13,13.020237444926636
9,0.5826901218603502,0.9869951561578931,0.7595242530667792,7,9.362731775653202
10,0.9173413404067482,0.6975274356353481,0.1399038037816447,9,10.161280039707533
10,0.5542715370910577,0.44498930645146595,0.17401597980524286,12,10.470633062642287
15,0.2223655689804377,0.011194017187699967,0.5003103011740042,15,12.266911280791604
11,0.8663935738839539,0.7330595923821152,0.5575357269791249,6,9.657483240007481
9,0.9545827443562287,0.8224893888828995,0.11182856870314772,11,11.642444730868048
9,0.020304366835356746,0.3996011642676667,0.25888376555967707,11,8.703040806855567
11,0.18257980592931677,0.7957800609126401,0.09843394168465103,13,11.691764742226251
10,0.7652776147011632,0.8150811040408619,0.3823957434407521,10,10.416838149806534
10,0.162408781525344,0.5463006113166328,0.2353608262188408,14,10.76192607863506
10,0.04930687802200939,0.7283332494125596,0.8743655770332481,6,8.449598456694467
14,0.4031015894684207,0.7688671208261433,0.34284626303303267,11,12.922998474363611
3,0.9955265108807321,0.6269180564146355,0.7556354321542845,12,7.3046673941202975
7,0.26721297249442955,0.24087640120269982,0.8236954236079954,10,7.493044083837108
7,0.7107552604769458,0.33090341889126695,0.0770125722989744,12,8.593640660274758
4,0.8700749655310309,0.9965149431501146,0.4785663924961905,8,7.538981939549734
7,0.08024423130247438,0.8130082613051599,0.1446946887375513,8,7.741710878944977
12,0.6722262607518887,0.905966359197242,0.7682521776282182,16,13.61247555429895
15,0.767320276828165,0.2744451116093757,0.36475979141121206,13,12.816552404814635
9,0.6999154253244221,0.2915681437820993,0.5900078413475329,10,10.703272945091223
10,0.3377951486092582,0.5377235319370389,0.587068524839397,12,10.461279928351443
11,0.3841693123069293,0.9345639200899859,0.6511919056966088,6,10.057450795293233
8,0.6947950322212226,0.15570650933077057,0.9233297451185989,13,9.173033921024274
11,0.2763628281929057,0.22857368179831206,0.9936599908754987,12,10.281889349654422
4,0.8258373241242638,0.3371893961282172,0.761050930636661,12,7.150151688892254
5,0.12622766910145222,0.6336339180909936,0.42737172631490616,10,8.36652994372385
14,0.838983353369504,0.8089213890159638,0.8418389007617049,14,13.651517039752823
10,0.2656517446771274,0.5523760038679986,0.3189278492076274,11,9.890833241384307
14,0.9582685744247612,0.17399827867795836,0.9782717522904105,18,13.765502630396877
12,0.9414896672192915,0.1996792255194222,0.7343331114469376,10,11.1565626581229
12,0.9171645957924559,0.7210396983676641,0.43074996294661505,12,13.292358055755438
8,0.4998022833752097,0.44754799675120793,0.503173793887944,11,9.840861581228188
8,0.7274444649375164,0.5276662282297236,0.7284566342215306,16,10.76304675995256
9,0.5483947685837608,0.27905433671739066,0.13770427273579688,15,10.381692511970172
14,0.7812479546894973,0.18445856992632814,0.2879638573932153,12,11.91500237789321
8,0.1608340251959045,0.06429565530778181,0.5052634371253462,15,9.532867752153788
8,0.8948414592946815,0.9240776816041602,0.07235885266642439,10,9.735104488362483
9,0.6743511371231522,0.4190866548964336,0.1137613410125482,7,8.219032172118805
9,0.10303154527235925,0.09232305901343107,0.642532684675796,10,8.658172290555875
8,0.7475419629029144,0.8976761432084113,0.3511614266995071,7,9.109674666531813
6,0.32929413581923217,0.24942674674322984,0.8368109282109035,9,6.49337040910529
8,0.5680384835440394,0.37860689437654815,0.271633686542309,12,8.871152574876243
5,0.534721593868794,0.26834390140502495,0.24632367316226156,12,9.43354933066131
9,0.05688035903317035,0.02441810870176142,0.12743707484801314,10,7.71262458433593
9,0.1279147983429193,0.832614879980503,0.8948790887574363,15,11.117510222294529
17,0.6363369408459914,0.2678523431413814,0.3325280340264579,13,13.705882145961265
21,0.44747709952806325,0.9145314513062505,0.657150835552652,16,18.11244344705482
10,0.8354747664302997,0.18770910315063016,0.04683292504684977,7,8.384838733195126
9,0.815730176553324,0.6935009235460714,0.22821423715006084,10,9.738522681803833
4,0.8156859021149223,0.8728744526134745,0.6485559196215859,7,6.60265841323347
3,0.9970978847213585,0.609963188088296,0.8335376466541349,7,6.023018721446032
5,0.49093718763384797,0.6400955804262718,0.35890789667441747,16,9.292044000479578
11,0.9655921351522714,0.9413990860362356,0.36280584636899127,12,12.978737865949524
12,0.005422810218768448,0.436307284683055,0.7079032654251476,18,12.379238207937696
9,0.24052279476657545,0.4009271692731179,0.6737642046240812,9,8.486394455534635
5,0.029667983303279244,0.5172453227161714,0.1483607329446791,8,6.061330432523375
7,0.04096309957070765,0.25054405630117504,0.922373089759363,7,7.22239582950937
8,0.7003113903836726,0.9754741868126638,0.04183999680566364,7,8.764817280614727
15,0.6052947593327599,0.19572096479436063,0.9821585164360652,10,11.565532086087755
5,0.8044372339542654,0.9323036123695144,0.44483100656743235,5,7.168172511627964
11,0.7186468041485933,0.6605962714245158,0.8757508786162352,8,10.398222229778382
9,0.5263445191853477,0.8898247743368306,0.48596764639696954,7,9.569801733387953
14,0.08272285176728089,0.32588561469775246,0.4671281713668416,10,11.094880837570091
13,0.17815087986359945,0.18430103070629666,0.17951397009479153,15,11.71897103636066
8,0.35481705150116627,0.23670433168056082,0.9885822152584944,11,8.67861120688353
9,0.7524561704121113,0.9340335136826816,0.6415569881667569,7,10.120599782573052
17,0.584157709111835,0.7554813056754248,0.1537528146553685,13,14.58417791550265
10,0.10263917072063278,0.036528597792051865,0.23512905153148256,7,7.303503587391779
9,0.04567410351398837,0.9801733242273065,0.290316582197389,8,9.243016363936722
11,0.6725707574257256,0.7080862225098195,0.8184392458930123,6,10.72107746363407
8,0.2836731493239617,0.4573121660716526,0.04430428178478685,10,8.269692070380275
15,0.5351802124448342,0.35102894982187527,0.9958567466274095,13,14.021218652954056
12,0.22242648952414923,0.7346715647059829,0.10110045749237839,12,11.72534025158442
8,0.4307354350357163,0.6565280306996973,0.7122592982897353,7,7.838231102328839
9,0.8989330239995057,0.4315273884829939,0.44892061683508544,8,9.075486769531544
13,0.73821089489419,0.9713522067016092,0.3882034676255255,11,13.074026463431224
9,0.07771861355763587,0.20055851687386683,0.8119474763099441,7,7.172637821585033
10,0.534708174224881,0.10513009229459258,0.7809284799127035,8,8.301001617588385
5,0.5196622837706992,0.603200073859807,0.6813610592138137,7,6.397226415128018
10,0.3821434963378739,0.5764994630892902,0.7596021707157289,13,10.924682180284984
9,0.048576544145457534,0.6817294093386327,0.03348803609290629,12,10.41734528336105
11,0.00033858279235621236,0.7012725955439709,0.8981805493193005,11,10.726263047616218
9,0.29390379989490223,0.24428040501005333,0.3301791160995212,13,9.378942870531253
18,0.6145629123016456,0.9738260412613459,0.0022314571507978664,7,13.676626028243026
3,0.329618206385228,0.7086771699755284,0.3695932644138664,5,5.837142711439794
8,0.5056773521620419,0.8692212083254701,0.6846057234611421,7,8.373957501588519
13,0.19780903482877055,1.6814000731946166e-05,0.2702053999702192,10,9.852481413112288
9,0.6576777707028301,0.5525751136919659,0.3065706786598884,12,10.045813927858699
9,0.01872914203615661,0.40929530948399295,0.00041058401488891505,9,8.888170717188812
6,0.6967974062768526,0.9425112129864606,0.9859507716075634,8,7.955292071194114
9,0.16035411439071356,0.5155059985884755,0.2822168567346527,14,10.107297786493492
14,0.42297452727158236,0.5052657802811111,0.03539642858166425,14,13.19316188091254
8,0.3622073569338078,0.6010105082899384,0.4232495825612692,8,8.212481684557808
14,0.7774002610624617,0.9346981261090219,0.7465830028569506,9,12.822824274591653
21,0.8431142395590366,0.28648332971868273,0.00836651901328167,12,15.845462544991001
5,0.4502027682561053,0.32380233927188706,0.09502924600492901,10,6.691617259143049
12,0.7011075116405904,0.06806975058182174,0.18302303503346606,12,11.261586954482024
16,0.9434518415824512,0.763828793996758,0.1004485580224368,8,13.397556647728482
10,0.5600521068010427,0.3451904912555339,0.08761554664885063,10,9.395683913645511
6,0.8223550694162637,0.5209279878445917,0.6437180522943038,5,6.834145847306126
17,0.032942332720035994,0.004576181503442078,0.4161019450453408,16,13.675057697727434
14,0.7431816623865035,0.3163742115079228,0.8765854892464461,11,12.074703414587296
12,0.6899242334638955,0.5895589724063849,0.5154680484340903,10,11.343778086721118
12,0.32281422852099684,0.018803148119828306,0.7686508782596922,7,8.560493003920616
10,0.11817540655661085,0.8353781460550296,0.7007604292281154,16,11.849790686478595
5,0.8841282702175665,0.14655597233004014,0.4622506977851646,7,6.51168007499445
6,0.14658486356428801,0.1543317574151557,0.17757540847187858,9,6.864952683015537
6,0.5417727407065982,0.24744649479075687,0.49248225108312615,15,8.758990416973983
7,0.5222891418895114,0.25591635853146577,0.9472134349599823,10,7.505620199584513
9,0.4238242973566254,0.9830672502501788,0.48692566385317604,15,11.617516812433399
14,0.707915174353739,0.3573471159489986,0.10733080674253426,10,11.438874378790306
7,0.06552066689039249,0.9368716450578103,0.7650381727177441,11,9.569377507593408
8,0.9652757305263706,0.3327242311043852,0.368472060711879,10,8.581248662449886
6,0.475364484486845,0.6841553691689355,0.04128493851780013,10,8.497532046150164
5,0.8202753917156643,0.40716791421975884,0.8398396152970589,7,6.162609105513369
17,0.16162154781361415,0.7539999927126475,0.43710502590739453,6,12.068855488805525
10,0.385100445826592,0.23953407944138516,0.862449161828525,8,8.297593205577247
10,0.6750211729620532,0.15141540025591083,0.669362462712204,10,9.103109302003364
11,0.888348801899754,0.19571380546441786,0.02015038518427814,7,9.003474789738394
17,0.49247538418788916,0.7980361840746898,0.5969050036783314,6,12.515240311673505
14,0.9519500773299225,0.681397893961972,0.36034944377907674,4,11.898994827856761
5,0.8952198373849948,0.6422542974502387,0.9631514647677916,13,8.800770202994556
12,0.44480070647229264,0.8859624513580845,0.8560804166816153,10,12.07290291578207
7,0.08514061303764708,0.1562176654606332,0.00012650275000603006,14,8.924200227387045
7,0.032554781090600726,0.8135408554884643,0.3657427996315752,14,10.916213923339205
5,0.6261703451428547,0.9367612955797109,0.451593710042852,10,8.046059475238783
12,0.2860669904687957,0.45298253304073344,0.45139098505159525,8,9.870036105510508
13,0.803856905012184,0.8749001266708466,0.9021043385632138,16,14.310825330538243
5,0.6117978577308176,0.08067096342361701,0.10543345948826455,6,5.0453930114287155
13,0.23869294598442814,0.9678248019617094,0.3777634461164173,10,12.547674771835615
4,0.3739128678631599,0.3240974815262825,0.1414783593330765,6,5.522921638106714
9,0.6236434481755425,0.9157835807799568,0.5786508929669356,10,9.940373239969313
11,0.9756528854183957,0.5664030490650599,0.7814820427983733,7,9.757016028671202
9,0.41572251517422076,0.7547499807587947,0.9894618840932173,9,11.490325641072086
12,0.2479162328423461,0.9162702259122819,0.8927027058916626,11,11.834895129787121
10,0.41111081586896314,0.673036481786242,0.2714235057290155,15,11.626643167141484
10,0.6989067293269136,0.9912869112611826,0.7016971923823385,11,11.807287485497513
11,0.19469479880837393,0.277334027891709,0.21163553193404716,7,8.371554884070186
7,0.5449442038176883,0.2591782726640701,0.4597082421780869,10,8.7753278085403
10,0.40614323784759154,0.5733800225446382,0.9960419879889701,8,9.45095918185597
8,0.0023179478848722734,0.11680711463007709,0.46085030398260307,12,7.88187896344991
9,0.48699967023781254,0.62127039899332,0.1887816429483442,8,9.00055341820771
16,0.8408384554586429,0.7433264030677476,0.2258115470096833,8,13.103935595529833
16,0.4990279495561011,0.5492870995764194,0.3700856478570741,14,14.087387935205232
13,0.4715397381477483,0.5641045836556893,0.06933006908971917,13,12.101052253241024
13,0.25782746171367954,0.3145646285338942,0.32205132988689067,14,11.655673189772351
7,0.2826302514380552,0.4097454156222423,0.5551112793478875,13,8.506250949799837
11,0.1191493075297797,0.10062417059094586,0.9209114386633531,5,7.607265144542987
10,0.538342685910937,0.11885744435537571,0.434679437057504,13,10.036115138350581
11,0.030417015423183313,0.10532326675212755,0.8276522448022222,10,8.830610024861537
15,0.22683666628678345,0.1954056002687815,0.9410405104702286,8,10.996448686157988
11,0.5620303829026061,0.09035854038522828,0.015927298994185102,7,8.423546514949031
6,0.016697284943212654,0.3019993181503453,0.5803817457516471,7,7.271761066167946
8,0.6770309554763131,0.9942136949653053,0.5869031477076554,10,9.652750800475667
10,0.884172918405596,0.6076914528908596,0.006835982020462539,9,10.310681846538763
11,0.9617872266435668,0.007275216193585843,0.17297068192552068,9,9.251812627535779
13,0.1424911108579161,0.9060131472779186,0.5432267623234448,8,11.175516943264235
12,0.9102684817179924,0.7037301197217515,0.5227413991992751,12,11.845228619346283
8,0.37351010206509283,0.7360231292180518,0.21193946339769043,8,8.740242365197874
9,0.38953062255388904,0.47434347392786724,0.08246635798395274,9,8.666173310439316
12,0.9191722964818257,0.5330951730138176,0.08486439080055075,14,12.131123892888446
11,0.5020857567794993,0.7540827915915539,0.7801670739163058,7,10.070707121953575
10,0.3119601591220571,0.5796706681086746,0.9223146835882612,8,9.577525951909658
12,0.2967975348982943,0.23579218101121535,0.919311420719012,9,11.160798368193008
19,0.6935879602854839,0.4514746965499852,0.8970678866076195,13,15.168375299028119
8,0.5629603567691458,0.1389845061502356,0.9375197135239621,16,10.012151459732694
9,0.8899554306333226,0.17365891669055122,0.56324296460308,12,9.233029778679983
8,0.5482993460252625,0.551785215707814,0.9148051705239053,11,9.709198591719458
10,0.8704269786244776,0.8255599786163929,0.10126007902089573,9,10.432948914811515
13,0.40753328370773423,0.177987837199868,0.5865103499026297,11,11.020949359339694
12,0.6530607298305203,0.38091944298051816,0.06293621879488442,10,10.793841610696429
8,0.47761355284703877,0.6554487471099086,0.4516840552006557,13,10.458369869120048
7,0.6898647654781398,0.27294053988442535,0.35738799809187494,12,9.171519788359515
7,0.6906743348556222,0.5978533866762072,0.8186193214091976,7,7.559318443104613
8,0.023311074903389795,0.6018351403715566,0.9408770481016777,11,8.748980897958118
4,0.8825534587477254,0.8984819251667494,0.309760044144592,11,8.547961644764735
11,0.6341396727667552,0.7431343819690253,0.49216366561345604,10,10.623661442007888
12,0.21212861251535964,0.2264231364602367,0.3193706499344158,16,12.237957185695842
9,0.5276100490745618,0.9883198983099887,0.8768311419659544,19,12.72288245249188
8,0.4553977948343294,0.44569337908850837,0.3125534929793282,9,8.19723905864543
13,0.14895335839554102,0.5496444959195061,0.6077695488653567,8,10.201555825900146
15,0.9747545226849766,0.45629817706983555,0.0618130058753642,10,12.583199081425803
6,0.48596370058205385,0.09928412917181029,0.37124944525461134,6,7.614349195236121
12,0.0813215913372557,0.9288068005042505,0.10163278672904863,11,11.83352046467738
7,0.3521995496298873,0.1834318832666143,0.11189679966195387,8,7.62778684004089
10,0.20928408751087613,0.048866278778183725,0.4430288468860025,15,11.048091824006754
13,0.06783650157742083,0.4066153012244653,0.3907116050001518,13,12.024833446102495
10,0.6388605331315459,0.35673534734284895,0.931307270941483,11,9.744697518711956
11,0.8782853532494138,0.08441726965164642,0.10377071068062571,8,9.061361035823584
9,0.04539325792037141,0.7509817782635473,0.5279333709832372,13,10.06247830956534
11,0.4393887390846781,0.06411411223746288,0.19687514272864914,9,10.520880565015972
7,0.790407214333877,0.7739790082923372,0.26219275366185313,13,9.872140506979791
9,0.13911796895899098,0.8439536010949341,0.7972440890075889,15,11.480691218687216
9,0.8324624833781403,0.9216816009904418,0.7742246452579876,10,10.32363569541145
7,0.06338381987306885,0.22623697710207125,0.1552766069439887,4,5.622134500180768
11,0.9228759148454594,0.7605702982454108,0.3646859706786849,12,11.461128928744525
7,0.021637633154429792,0.4159610607087433,0.583184660406397,9,7.139223618725755
16,0.34131733274782106,0.7363579525648106,0.7057323958138936,10,12.87409639107011
15,0.26921865287834046,0.14489420692243726,0.8454413984797309,8,11.474279786389395
13,0.3732898411167569,0.8566665239167348,0.41873727541922345,9,11.868056282944902
16,0.5673308372871949,0.01625002347040838,0.14311990732100488,7,11.030447677732951
7,0.40088432183912626,0.43189600622204993,0.19913903087359186,6,7.861904777150734
6,0.5620850506559688,0.6212632833564986,0.07584931446568666,5,6.781759280482835
9,0.15662532831208165,0.9950706350693798,0.9389430323176846,11,12.012429232821038
12,0.6342386469006805,0.9384753575256659,0.1870663187306736,10,11.7957483076427
7,0.16077231333657493,0.13709922211401815,0.4432183082649176,11,7.898389531831383
9,0.4434565122415228,0.26597101388803857,0.6985656463678527,9,9.700038249102082
8,0.14666353281510724,0.09463627659473883,0.7573433159187262,7,6.728269952349075
10,0.056372080808255176,0.2802659491786115,0.25081252002792176,9,8.555596329624999
8,0.9290851658633059,0.03997927998358053,0.9923801552682266,15,9.396869702288061
7,0.831568472357914,0.5836300355993127,0.7636653336067846,13,9.979727519563603
9,0.47935850547994674,0.6563507584116157,0.018949096519148778,9,9.207648987884161
13,0.04621779923771385,0.15176579277126356,0.0063041892665852695,11,11.141746698045587
10,0.3664086816372176,0.8959244388149176,0.9310690727010588,5,8.887689322076902
9,0.9256285455023066,0.6130512913205677,0.43415836166769395,7,9.564412325106318
7,0.44077393591059444,0.9624283427057644,0.48455811616148914,15,10.720164621522022
12,0.7793413216265651,0.6969727085488242,0.49892054449838774,14,12.463125254556052
10,0.8132602602809654,0.13804343145789288,0.19826428715145017,13,10.226223842536788
11,0.3933174819376123,0.6404663436712136,0.30504601618954397,10,11.256880111391125
9,0.7833669956763987,0.059743708174982424,0.928284847847942,8,8.88736861242535
15,0.17136681278611998,0.3968601882638628,0.6920400132230758,10,11.526373496289384
9,0.3436339582627598,0.6203332529581532,0.9281796252845067,9,9.468310825647196
7,0.7171219146438313,0.14778966417078987,0.1451617268644495,9,7.322369954201864
8,0.7556760169034759,0.42711208721329164,0.3182891990257807,11,10.175077451877392
10,0.5968299879804219,0.5883068750261506,0.27137666734204435,12,12.167266628899217
7,0.9962568282240185,0.2367427579457123,0.13214368273469757,10,8.114248736628399
13,0.8966585917461303,0.9093341853015023,0.9555475331920376,13,13.054362365814939
6,0.9319541501889816,0.1291404497042523,0.7483103955590351,9,7.475191805647481
14,0.19302824887182424,0.4048624762471117,0.3242723309150457,8,10.738727497142811
13,0.7865661456157437,0.3780005962324128,0.8050012430261007,18,14.154175483022428
9,0.2092464374209818,0.5402429069273923,0.6357045050524928,8,8.518790366374214
12,0.728227000037425,0.611238675984678,0.35631968359906385,14,12.818750472991045
8,0.5925798731560875,0.05533820875378126,0.5164867652338102,12,8.23226788270473
8,0.6611420822923665,0.2866583180664901,0.0835346103483049,13,9.143680292056164
12,0.1813933830592529,0.3932255777013408,0.33534124986689684,9,9.858146012252925
14,0.6303067984884866,0.7292207760231558,0.7311708070935555,6,11.243724964545327
12,0.8735129576791479,0.2468539091230404,0.5351234359048713,15,11.975874326056834
5,0.4343470186655094,0.0670826297715218,0.15355404598347133,9,6.31181868690711
5,0.8138885027573822,0.48347299228241536,0.06982504348537777,9,6.9674774399393495
11,0.36937683393681986,0.9251293225540677,0.6004469150486603,12,11.781881285532398
13,0.9283153853712341,0.40950478221239506,0.6516971151711203,13,12.586402209646833
8,0.0956636767966953,0.0697742699129017,0.012875173773470583,5,5.999054206447838
15,0.3753677364022078,0.8305153095591202,0.14070950217322975,12,13.546736252067967
9,0.9085009522481884,0.37392473792774295,0.8616080901760956,8,8.726352674502015
4,0.815065236877345,0.7361283529823156,0.46933140796868367,7,6.424112801103384
16,0.5816767167077604,0.8537013176342567,0.8255669676645208,9,13.76928980929911
8,0.44404468668543295,0.981684928664065,0.42574296304112524,10,9.985345013640487
10,0.8634219177144771,0.09537610296855559,0.7503081390752552,13,10.043949697367182
14,0.22389829907581382,0.6017624550996936,0.938277963039636,10,13.25375348611581
12,0.8956786352577848,0.553284110667903,0.3145932386903577,12,11.591878233732325
9,0.06835381326177947,0.526802573251201,0.34574216031158433,11,9.065148183944533
9,0.9963993637600176,0.6630110307269196,0.4917370151960715,13,11.703244143542241
9,0.49860096196851733,0.15168642277717992,0.9113155823417268,13,9.344046793734833
10,0.008818420479953626,0.5323439826164099,0.8578440823198955,15,11.600479699671565
11,0.7156101484856157,0.38031239909226744,0.5721343596067875,10,9.907472158290053
16,0.4552630325486908,0.2836422140563819,0.47171508189499833,3,11.852288613871671
12,0.9109714568537944,0.7115218812985573,0.8426840107515271,13,12.12824886529001
11,0.5448304120214665,0.3071239423565709,0.3833452832160573,13,11.321696034881287
3,0.0229254505777029,0.52846602224374,0.4271525869475674,15,7.194644274919058
6,0.1130525265428457,0.046001928695922345,0.9692261519771189,13,7.756509836888487
11,0.7106627871550872,0.3585092640812484,0.9421352919979077,11,10.641770608472823
13,0.4452025212893418,0.1473478807642482,0.5907823320937254,10,10.337527451325077
14,0.9698800584230478,0.5185859981101623,0.20636186705088178,11,12.511764698581123
6,0.48316659900046466,0.298966819849127,0.9788473648636156,5,6.280814375691579
14,0.44949751273839467,0.9405514808473245,0.29523235026257666,15,14.040656410996968
8,0.4866014364936636,0.23713621431617327,0.4438655018535641,12,8.64882366376921
16,0.21061629304526808,0.7633198746566983,0.43875989084893885,16,15.484174846610586
7,0.7919372431182587,0.5007238312180219,0.9959462326239991,8,12.02798832647575
8,0.30600169647089004,0.7142550889095447,0.5158286890925148,13,10.322682405729976
9,0.42903765792071,0.7378292654745356,0.09633706203815784,12,10.371849360215345
16,0.31897292818053036,0.777199896635246,0.6790131999468038,14,14.756242433430147
15,0.37046704873612235,0.3492501779817502,0.7032622357089744,13,13.399222026402146
12,0.3216975823972529,0.8161566524496164,0.5227168284619325,13,12.00474291786489
8,0.15604986450717007,0.6119063660733015,0.07089393895961682,8,9.439338553543617
5,0.9928740909464064,0.318447195247871,0.7042271429234177,13,8.37462729847949
10,0.9771265889049435,0.7254022805796196,0.8013392484334643,14,11.80028136358958
9,0.5852220651271274,0.06970753382475381,0.4055685159456771,9,8.154457508450571
13,0.3549162309564742,0.6176361801985102,0.06235704849042034,10,11.827150692770317
15,0.2934157350469925,0.42892549639675925,0.9015876325466528,12,12.299200854221388
12,0.08319560717849528,0.4184262658977854,0.5158895817461665,9,11.287647227107957
5,0.7234592565225818,0.3494751384149518,0.7531509972689437,7,6.373668807965474
9,0.33743490186656455,0.8831258919627399,0.6288437981630748,11,10.364551413741527
8,0.9311096782714006,0.11924459202855442,0.21553870421494092,9,7.761061655836185
6,0.18356398302675336,0.5450053585688436,0.14558742429019167,10,7.369979723454734
11,0.5206964411716032,0.8316937538645129,0.8233374521936497,14,12.753751256439543
9,0.12915350398312675,0.6527088919272762,0.7099871564032056,19,11.821158165966224
12,0.7591062048571154,0.6410685370750727,0.6017620375167854,13,12.236464304923953
13,0.4687652052698098,0.5654156353306476,0.21894739812060304,11,11.97030320864164
11,0.17981288961747377,0.8521022620551708,0.2576920670082593,9,10.734141158231767
4,0.06309109518657763,0.632651268240097,0.9634805078672746,8,7.028512645901328
10,0.13376846006258047,0.8224647727902288,0.8467352940189585,15,11.740080620568232
11,0.883310646090078,0.8385528694645702,0.27974151567816574,6,9.959801780994114
8,0.41576394561073626,0.7613618521488315,0.6246588303351748,9,9.491203173397365
12,0.33488526325097023,0.909187896358563,0.8111570932035521,7,10.46420649662889
12,0.27513833087636486,0.09571123715807484,0.1034871016080331,11,9.878969659618816
8,0.9489700795007875,0.3809917958123965,0.5902356325441911,12,9.569517956387953
15,0.16519208027437526,0.6626522754188942,0.4918754876825515,13,14.21245919053156
10,0.13390485664869878,0.45038612827327507,0.6589880301604508,10,9.067964883792886
7,0.37402605316236603,0.558865293356685,0.17479204877248733,7,7.327513465317031
9,0.10863241200271856,0.9753594429630956,0.13602099093939712,6,8.54620708065255
7,0.9693067537380055,0.5043591755540935,0.7823640528163421,7,8.113242996146852
8,0.7825248164730428,0.654098915378806,0.4691345224183603,8,8.559011451678902
8,0.8850490790554553,0.43721160685928684,0.09543270514595936,11,8.95571990626979
7,0.7135332364072576,0.4936886753886488,0.22028321635359005,8,9.017832478936707
8,0.9945287025782212,0.1443278353276155,0.9504628254705286,15,9.851289527490005
15,0.5517713447871635,0.34741646626747746,0.7067542919754596,5,11.933686046282059
7,0.19503519040603012,0.47476032730466144,0.7951254783249696,11,8.317690090721204
15,0.5196620396717426,0.3057026067815637,0.5477326568390665,14,13.28135650999336
6,0.5361823904213798,0.5689394362715038,0.5608383117825093,7,6.781969397427207
15,0.4121242811515211,0.9263245124966504,0.5282885690857402,9,13.080328573704247
11,0.5738009729964919,0.27949187756869276,0.8708928836853534,9,10.128776810789493
